can,APT_charge,ES_root_Mulliken_charge,ES_root_NPA_Rydberg,ES_root_NPA_charge,ES_root_NPA_core,ES_root_NPA_total,ES_root_NPA_valence,Mulliken_charge,NMR_anisotropy,NMR_shift,NPA_Rydberg,NPA_charge,NPA_core,NPA_total,NPA_valence,VBur,X,Y,Z
Nc1cc([N+](=O)[O-])cc2c1OB1Oc3c(N)cc([N+](=O)[O-])cc3N12,1.227283,0.669891,0.02921,1.25737,1.99884,3.74263,1.71458,0.672423,9.5344,86.6141,0.02921,1.25833,1.99884,3.74167,1.71362,0.5877910635619886,-3e-06,-2.08408,-0.011455
Nc1cc([N+](=O)[O-])cc2c1O[BH-]1Oc3c(N)cc([N+](=O)[O-])cc3N12,1.314999,0.565992,0.02583,0.86061,1.99912,4.13939,2.11444,0.566481,11.2219,98.1565,0.02663,0.87083,1.99921,4.12917,2.10333,0.5848804279421019,-0.008036,-2.392594,-1.084042
Nc1cc2c(c(C(F)(F)F)c1F)OB1Oc3c(cc(N)c(F)c3C(F)(F)F)N12,1.258507,0.68566,0.03009,1.29167,1.99882,3.70833,1.67942,0.662503,13.5102,86.0104,0.02931,1.25721,1.99881,3.74279,1.71466,0.5903083700440529,-9e-06,-1.017997,-0.004044
Nc1cc2c(c(Cl)c1C(F)(F)F)OB1Oc3c(cc(N)c(C(F)(F)F)c3Cl)N12,1.298143,0.671872,0.02979,1.26235,1.99885,3.73765,1.70902,0.676694,16.9426,86.5388,0.02972,1.26928,1.99886,3.73072,1.70214,0.5871617369414727,-5e-06,-1.472624,-0.000359
Nc1cc2c(c(F)c1C(F)(F)F)OB1Oc3c(cc(N)c(C(F)(F)F)c3F)N12,1.237283,0.66984,0.0298,1.25488,1.99886,3.74512,1.71646,0.675124,18.9824,86.7429,0.0297,1.26343,1.99887,3.73657,1.708,0.5865324103209566,-6e-06,-1.754516,-0.0004
Nc1cc2c(c(F)c1C(F)(F)F)O[BH-]1Oc3c(cc(N)c(C(F)(F)F)c3F)N12,1.276966,0.547964,0.02793,0.85419,1.99911,4.14581,2.11877,0.567494,7.9444,98.6267,0.02721,0.87364,1.99919,4.12636,2.09997,0.5829924480805538,0.029623,-2.23153,-1.189317
Nc1cc2c(c(N)c1F)OB1Oc3c(cc(N)c(F)c3N)N12,1.206656,0.657033,0.02973,1.24836,1.99885,3.75164,1.72306,0.658937,12.9468,86.9233,0.02944,1.25157,1.99886,3.74843,1.72013,0.5880270610446822,5e-06,-1.599389,0.001675
Nc1cc2c(c(N)c1[N+](=O)[O-])OB1Oc3c(cc(N)c([N+](=O)[O-])c3N)N12,1.213865,0.676549,0.02915,1.2633,1.99889,3.7367,1.70866,0.67482,18.4818,87.179,0.02925,1.26945,1.9989,3.73055,1.70241,0.5890497168030208,-8e-06,-1.668449,0.000678
Nc1cc2c(c(O)c1N)OB1Oc3c(cc(N)c(N)c3O)N12,1.202359,0.687254,0.03036,1.2888,1.99885,3.7112,1.68198,0.663954,11.1647,87.2495,0.0294,1.25214,1.99885,3.74786,1.71961,0.5885777218376337,2.1e-05,-1.58534,0.015789
Nc1cc2c(c([N+](=O)[O-])c1C(F)(F)F)OB1Oc3c(cc(N)c(C(F)(F)F)c3[N+](=O)[O-])N12,1.316134,0.688457,0.02939,1.2758,1.99885,3.7242,1.69597,0.688853,17.7255,86.3855,0.02931,1.27663,1.99885,3.72337,1.6952,0.5882630585273757,0.000764,-1.377514,-0.057784
Nc1cc2c(c([N+](=O)[O-])c1C(F)(F)F)O[BH-]1Oc3c(cc(N)c(C(F)(F)F)c3[N+](=O)[O-])N12,1.358587,0.555307,0.0256,0.86148,1.99909,4.13852,2.11382,0.56181,9.0239,98.3813,0.02609,0.87098,1.99915,4.12902,2.10377,0.5836217747010699,-0.005434,1.773898,1.534729
Nc1cc2c(cc1C(F)(F)F)N1B(O2)Oc2cc(N)c(C(F)(F)F)cc21,1.231415,0.672408,0.02995,1.2646,1.99882,3.7354,1.70663,0.659425,5.7111,85.794,0.02961,1.24847,1.9988,3.75153,1.72311,0.5868470736312146,5.8e-05,2.588506,-0.007602
Nc1cc2c(cc1Cl)OB1Oc3cc(Cl)c(N)cc3N12,1.252176,0.686464,0.0306,1.29181,1.99886,3.70819,1.67874,0.663569,12.8769,86.4152,0.02968,1.2549,1.99886,3.7451,1.71656,0.586611076148521,-4e-06,-1.875531,0.005573
Nc1cc2c(cc1Cl)O[BH-]1Oc3cc(Cl)c(N)cc3N12,1.318943,0.552725,0.02761,0.85751,1.99913,4.14249,2.11576,0.562677,9.7615,99.0757,0.02729,0.86984,1.99921,4.13016,2.10366,0.584565764631844,-0.003188,2.38767,-0.811001
Nc1ccc2c(c1)N1B(O2)Oc2ccc(N)cc21,1.214062,0.680886,0.03069,1.28794,1.99886,3.71206,1.6825,0.657535,11.7606,86.4425,0.02974,1.25019,1.99886,3.74981,1.72121,0.586611076148521,-1.2e-05,-1.846966,-2.7e-05
Nc1ccc2c(c1)OB1Oc3cc(N)ccc3N12,1.199888,0.679332,0.03041,1.28152,1.99883,3.71848,1.68924,0.652337,6.5296,86.1727,0.02968,1.24288,1.99881,3.75712,1.72863,0.5868470736312146,-5e-06,1.486792,-0.000366
Nc1ccc2c(c1Cl)OB1Oc3c(ccc(N)c3Cl)N12,1.226615,0.67313,0.02999,1.26544,1.99881,3.73456,1.70576,0.660766,8.3011,86.5259,0.02958,1.24969,1.9988,3.75031,1.72193,0.5877910635619886,-1.1e-05,-1.002512,0.000136
Nc1ccc2c(c1F)OB1Oc3c(ccc(N)c3F)N12,1.204919,0.67328,0.03006,1.26211,1.99883,3.73789,1.709,0.662326,10.1309,86.2923,0.02973,1.2483,1.99881,3.7517,1.72316,0.5870044052863436,-1e-06,-1.264499,-0.001115
Nc1ccc2c(c1O)OB1Oc3c(ccc(N)c3O)N12,1.202413,0.672216,0.02981,1.26421,1.99885,3.73579,1.70713,0.6622,11.761,86.5292,0.02953,1.25064,1.99884,3.74936,1.721,0.5880270610446822,-0.012821,-1.263146,0.005913
Nc1cccc2c1OB1Oc3c(N)cccc3N12,1.182836,0.660083,0.02973,1.25077,1.99885,3.74923,1.72064,0.660785,10.5662,87.1332,0.02947,1.25112,1.99885,3.74888,1.72056,0.5887350534927628,1e-06,-1.163844,0.000268
O=[N+]([O-])c1c(Br)c(F)cc2c1OB1Oc3c(cc(F)c(Br)c3[N+](=O)[O-])N12,1.295073,0.685214,0.02916,1.27053,1.99882,3.72947,1.70149,0.687306,14.022,86.3762,0.02909,1.27212,1.99882,3.72788,1.69996,0.5895217117684078,4e-06,1.371587,-0.009546
O=[N+]([O-])c1c(Cl)c(Cl)cc2c1OB1Oc3c(cc(Cl)c(Cl)c3[N+](=O)[O-])N12,1.306641,0.687216,0.02925,1.27119,1.99881,3.72881,1.70075,0.689324,13.0461,86.4426,0.02917,1.27287,1.99881,3.72713,1.69915,0.5904657016991819,5e-06,-1.510154,0.001411
O=[N+]([O-])c1c(Cl)cc2c(c1Br)OB1Oc3c(cc(Cl)c([N+](=O)[O-])c3Br)N12,1.293906,0.688595,0.0294,1.27451,1.99883,3.72549,1.69726,0.685638,14.2888,86.3604,0.02931,1.27092,1.99883,3.72908,1.70094,0.5876337319068596,-8e-06,-1.301777,0.009952
O=[N+]([O-])c1c(Cl)cc2c(c1Br)O[BH-]1Oc3c(cc(Cl)c([N+](=O)[O-])c3Br)N12,1.320961,0.554914,0.02614,0.86092,1.99913,4.13908,2.11381,0.562518,8.728,98.4039,0.02634,0.8705,1.99917,4.1295,2.10399,0.5847230962869729,0.000175,-1.518166,1.683308
O=[N+]([O-])c1c(F)cc2c(c1C(F)(F)F)OB1Oc3c(cc(F)c([N+](=O)[O-])c3C(F)(F)F)N12,1.283023,0.686569,0.02913,1.27778,1.99883,3.72222,1.69426,0.684112,16.1713,85.7073,0.02902,1.27383,1.99882,3.72617,1.69833,0.5926683448709881,2.7e-05,-1.105905,-0.020581
O=[N+]([O-])c1c(O)cc2c(c1Br)OB1Oc3c(cc(O)c([N+](=O)[O-])c3Br)N12,1.270119,0.685098,0.02946,1.27522,1.99885,3.72478,1.69647,0.681062,16.4569,86.5182,0.02932,1.26984,1.99885,3.73016,1.70199,0.5871617369414727,0.0,-1.073158,-3.4e-05
O=[N+]([O-])c1c2c(cc(Cl)c1C(F)(F)F)N1B(O2)Oc2c1cc(Cl)c(C(F)(F)F)c2[N+](=O)[O-],1.282432,0.695587,0.02926,1.2773,1.99883,3.7227,1.69461,0.697067,15.5347,86.5275,0.0291,1.27864,1.99883,3.72136,1.69343,0.5869257394587791,5e-06,-1.571851,-0.024603
O=[N+]([O-])c1c2c(cc(Cl)c1C(F)(F)F)N1[BH-](O2)Oc2c1cc(Cl)c(C(F)(F)F)c2[N+](=O)[O-],1.321737,0.555028,0.02549,0.85985,1.99909,4.14015,2.11557,0.561676,9.9736,97.8217,0.0259,0.86995,1.99915,4.13005,2.105,0.5839364380113279,3.3e-05,-1.916959,-1.577849
O=[N+]([O-])c1cc(C(F)(F)F)cc2c1OB1Oc3c(cc(C(F)(F)F)cc3[N+](=O)[O-])N12,1.298929,0.676955,0.02896,1.26519,1.99877,3.73481,1.70707,0.678353,10.8495,85.0404,0.02914,1.26666,1.99877,3.73334,1.70542,0.5907803650094399,-0.002779,-1.987236,-0.002137
O=[N+]([O-])c1cc(C(F)(F)F)cc2c1O[BH-]1Oc3c(cc(C(F)(F)F)cc3[N+](=O)[O-])N12,1.355791,0.552109,0.02529,0.85163,1.99906,4.14837,2.12402,0.553558,13.8129,97.0504,0.0259,0.86168,1.99915,4.13832,2.11327,0.5843297671491504,-2.5e-05,-2.228108,1.420601
O=[N+]([O-])c1cc2c(c(C(F)(F)F)c1)OB1Oc3c(cc([N+](=O)[O-])cc3C(F)(F)F)N12,1.26462,0.679776,0.0291,1.26716,1.99881,3.73284,1.70493,0.682308,10.2923,85.407,0.0291,1.2681,1.99881,3.7319,1.70399,0.5890497168030208,5e-06,-1.373962,-0.000288
O=[N+]([O-])c1cc2c(c(C(F)(F)F)c1)O[BH-]1Oc3c(cc([N+](=O)[O-])cc3C(F)(F)F)N12,1.312954,0.559678,0.0253,0.85641,1.99908,4.14359,2.11922,0.558952,12.5805,97.0157,0.0259,0.86524,1.99917,4.13476,2.10969,0.5855884203901826,-0.000112,-1.55052,-1.554685
O=[N+]([O-])c1cc2c(c(Cl)c1Cl)OB1Oc3c(cc([N+](=O)[O-])c(Cl)c3Cl)N12,1.281775,0.682088,0.02945,1.26741,1.99881,3.73259,1.70432,0.683887,10.4798,86.224,0.02942,1.26821,1.99881,3.73179,1.70355,0.5871617369414727,-5.4e-05,-1.836505,0.000416
O=[N+]([O-])c1cc2c(c(F)c1Br)OB1Oc3c(cc([N+](=O)[O-])c(Br)c3F)N12,1.265344,0.683139,0.02952,1.26518,1.99883,3.73482,1.70647,0.685028,13.2004,86.1325,0.0295,1.26609,1.99882,3.73391,1.70558,0.5870044052863436,9e-06,-2.0435,-0.000163
O=[N+]([O-])c1cc2c(c(F)c1Br)O[BH-]1Oc3c(cc([N+](=O)[O-])c(Br)c3F)N12,1.321323,0.558623,0.02612,0.85686,1.9991,4.14314,2.11792,0.559332,11.0734,97.4875,0.02669,0.86544,1.99919,4.13456,2.10869,0.5841724354940214,-0.000234,-2.463209,1.418334
O=[N+]([O-])c1cc2c(c([N+](=O)[O-])c1[N+](=O)[O-])OB1Oc3c(cc([N+](=O)[O-])c([N+](=O)[O-])c3[N+](=O)[O-])N12,1.307281,0.698925,0.02467,1.28748,1.99878,3.71252,1.68907,0.700425,12.1151,85.2853,0.02462,1.28751,1.99878,3.71249,1.6891,0.5904657016991819,8.9e-05,-1.70968,0.041313
O=[N+]([O-])c1cc2c(cc1Br)OB1Oc3cc(Br)c([N+](=O)[O-])cc3N12,1.271373,0.676123,0.02951,1.26173,1.99883,3.73827,1.70993,0.678048,9.4164,85.6526,0.02949,1.26266,1.99882,3.73734,1.70902,0.5866897419760856,9.3e-05,-2.224063,0.02633
O=[N+]([O-])c1cc2c(cc1Br)O[BH-]1Oc3cc(Br)c([N+](=O)[O-])cc3N12,1.329197,0.552461,0.02612,0.85427,1.99911,4.14573,2.1205,0.554811,12.1123,97.9224,0.02659,0.86367,1.99918,4.13633,2.11056,0.5854310887350535,0.00022,-2.680327,-1.281271
O=[N+]([O-])c1cc2c(cc1O)N1B(O2)Oc2cc([N+](=O)[O-])c(O)cc21,1.290041,0.707442,0.03034,1.30706,1.99888,3.69294,1.66372,0.681193,17.8463,85.3469,0.02962,1.27162,1.99888,3.72838,1.69988,0.5859030837004405,0.0,1.874454,-5.3e-05
O=[N+]([O-])c1ccc2c(c1)OB1Oc3cc([N+](=O)[O-])ccc3N12,1.209518,0.671986,0.02948,1.26002,1.99885,3.73998,1.71166,0.676692,14.0679,85.6259,0.02948,1.26335,1.99885,3.73665,1.70832,0.5862177470106985,9e-06,1.606983,-0.000171
O=[N+]([O-])c1cccc2c1OB1Oc3c(cccc3[N+](=O)[O-])N12,1.270991,0.669051,0.02906,1.25923,1.99878,3.74077,1.71293,0.67038,10.6711,85.4754,0.02923,1.26047,1.99878,3.73953,1.71153,0.5904657016991819,-1.5e-05,-0.793391,-0.001956
Oc1c(Br)cc2c(c1F)OB1Oc3c(cc(Br)c(O)c3F)N12,1.254839,0.682109,0.02992,1.2685,1.99883,3.7315,1.70275,0.67213,12.0438,86.3517,0.02961,1.25643,1.99882,3.74357,1.71515,0.5865324103209566,-0.003404,2.407888,-3.6e-05
Oc1c(Cl)c(Br)cc2c1OB1Oc3c(cc(Br)c(Cl)c3O)N12,1.256482,0.684515,0.02944,1.26673,1.99885,3.73327,1.70497,0.682621,12.3411,87.2854,0.02924,1.26476,1.99885,3.73524,1.70716,0.5890497168030208,-3e-06,2.358255,-0.000452
Oc1c(Cl)c(Br)cc2c1O[BH-]1Oc3c(cc(Br)c(Cl)c3O)N12,1.314784,0.563312,0.02611,0.86374,1.99917,4.13626,2.11099,0.570406,9.5993,98.3501,0.02686,0.87391,1.99921,4.12609,2.10001,0.5831497797356828,-0.003515,2.775393,1.237403
Oc1c(Cl)c(Cl)cc2c1OB1Oc3c(cc(Cl)c(Cl)c3O)N12,1.247558,0.684718,0.02943,1.26692,1.99885,3.73308,1.7048,0.682742,12.3369,87.2618,0.02921,1.26486,1.99885,3.73514,1.70709,0.5887350534927628,2e-06,-1.883212,-3.2e-05
Oc1c(F)c(F)cc2c1OB1Oc3c(cc(F)c(F)c3O)N12,1.194195,0.67496,0.02952,1.26007,1.99885,3.73993,1.71156,0.671874,13.2798,86.6779,0.02925,1.25796,1.99884,3.74204,1.71395,0.5878697293895532,-0.006641,-1.582638,4.3e-05
Oc1c(F)cc2c(c1Br)OB1Oc3c(cc(F)c(O)c3Br)N12,1.223144,0.698914,0.03021,1.2996,1.99882,3.7004,1.67136,0.666952,10.307,86.6655,0.02931,1.25446,1.99881,3.74554,1.71742,0.5877910635619886,2e-06,-0.908393,0.000296
Oc1c(F)cc2c(c1O)OB1Oc3c(cc(F)c(O)c3O)N12,1.199313,0.687791,0.03002,1.28324,1.99884,3.71676,1.68789,0.666847,12.1015,86.5998,0.02933,1.25386,1.99884,3.74614,1.71797,0.5875550660792952,0.010925,-1.574936,-0.00083
Oc1cc(Br)c2c(c1)N1B(O2)Oc2c(Br)cc(O)cc21,1.26654,0.669457,0.02979,1.25817,1.99884,3.74183,1.7132,0.670024,13.6347,86.6092,0.02956,1.2606,1.99884,3.7394,1.71099,0.5873190685966017,-2.6e-05,-0.855833,-0.00096
Oc1cc(Cl)c2c(c1)N1B(O2)Oc2c(Cl)cc(O)cc21,1.24042,0.693774,0.03048,1.29563,1.99884,3.70437,1.67505,0.669754,13.644,86.7451,0.0296,1.26011,1.99884,3.73989,1.71145,0.5871617369414727,0.003977,-1.293839,0.000231
Oc1cc(Cl)c2c(c1)N1[BH-](O2)Oc2c(Cl)cc(O)cc21,1.29063,0.553412,0.02763,0.8576,1.99912,4.1424,2.11565,0.566484,8.6672,98.9245,0.02713,0.87263,1.9992,4.12737,2.10103,0.5855884203901826,-0.000206,-1.475251,-1.337419
Oc1cc(Cl)cc2c1OB1Oc3c(O)cc(Cl)cc3N12,1.216785,0.678685,0.02949,1.26047,1.99885,3.73953,1.71118,0.678711,11.8161,87.3339,0.02926,1.2615,1.99885,3.7385,1.71038,0.5884203901825047,1.6e-05,-1.884028,-0.000331
Oc1cc2c(c(Cl)c1O)OB1Oc3c(cc(O)c(O)c3Cl)N12,1.216273,0.694531,0.03036,1.29838,1.99883,3.70162,1.67243,0.663,11.6803,86.8604,0.02944,1.25354,1.99882,3.74646,1.7182,0.5870044052863436,-2e-06,-1.343522,0.000724
Oc1cc2c(c(Cl)c1O)O[BH-]1Oc3c(cc(O)c(O)c3Cl)N12,1.310566,0.561009,0.02724,0.8622,1.99914,4.1378,2.11142,0.565146,9.5309,98.6957,0.0272,0.87032,1.99921,4.12968,2.10327,0.5847230962869729,-0.001353,-1.59697,-1.432175
Oc1cc2c(c(O)c1C(F)(F)F)OB1Oc3c(cc(O)c(C(F)(F)F)c3O)N12,1.224372,0.671996,0.02959,1.25737,1.99886,3.74263,1.71418,0.675737,17.4765,86.8053,0.02944,1.26423,1.99887,3.73577,1.70746,0.5875550660792952,-0.023333,1.693525,-0.020785
Oc1cc2c(c(O)c1F)OB1Oc3c(cc(O)c(F)c3O)N12,1.189382,0.691242,0.0302,1.29032,1.99886,3.70968,1.68062,0.667834,14.0051,86.9105,0.02932,1.2561,1.99885,3.7439,1.71573,0.5877123977344242,0.007045,-1.600262,0.00221
Oc1cc2c(c(O)c1F)O[BH-]1Oc3c(cc(O)c(F)c3O)N12,1.271878,0.564101,0.02799,0.86396,1.99916,4.13604,2.10889,0.579209,8.682,98.6747,0.02686,0.88003,1.99924,4.11997,2.09387,0.5849590937696665,0.014451,-1.934433,-1.132658
Oc1cc2c(cc1C(F)(F)F)OB1Oc3cc(C(F)(F)F)c(O)cc3N12,1.239395,0.701438,0.03077,1.30921,1.99887,3.69079,1.66115,0.66984,14.609,85.896,0.02962,1.26017,1.99886,3.73983,1.71135,0.5862964128382631,3e-05,1.903901,0.000339
Oc1cc2c(cc1Cl)N1B(O2)Oc2cc(O)c(Cl)cc21,1.246319,0.69226,0.03035,1.29359,1.99883,3.70641,1.67723,0.663514,8.9702,86.0242,0.02957,1.25233,1.99882,3.74767,1.71928,0.5868470736312146,2.5e-05,-2.135947,-5.7e-05
Oc1cc2c(cc1Cl)OB1Oc3cc(Cl)c(O)cc3N12,1.250327,0.696474,0.03066,1.30191,1.99885,3.69809,1.66857,0.666324,12.3479,86.2054,0.02962,1.25611,1.99885,3.74389,1.71542,0.5862177470106985,1.2e-05,-1.864153,6.6e-05
Oc1cc2c(cc1Cl)O[BH-]1Oc3cc(Cl)c(O)cc3N12,1.306916,0.551387,0.0276,0.85617,1.99913,4.14383,2.1171,0.562354,9.8663,98.8855,0.02721,0.8699,1.9992,4.1301,2.10369,0.5840937696664569,0.011681,-2.384596,0.794381
Oc1ccc2c(c1)N1B(O2)Oc2ccc(O)cc21,1.216476,0.691658,0.03081,1.29926,1.99886,3.70074,1.67108,0.660703,11.5126,86.1628,0.02971,1.252,1.99886,3.748,1.71944,0.5865324103209566,1.2e-05,-1.826529,7.6e-05
Oc1ccc2c(c1)OB1Oc3cc(O)ccc3N12,1.198391,0.676449,0.03019,1.2723,1.99883,3.7277,1.69868,0.655456,7.0706,86.0312,0.02962,1.24522,1.99881,3.75478,1.72634,0.586611076148521,0.003636,1.490974,0.001832
Oc1cccc2c1OB1Oc3c(O)cccc3N12,1.182642,0.669004,0.02973,1.25579,1.99885,3.74421,1.71563,0.665954,12.0109,86.9901,0.02948,1.25311,1.99884,3.74689,1.71857,0.5876337319068596,-0.006879,-1.182201,0.00015
c1ccc2c(c1)OB1Oc3ccccc3N12,1.188175,0.698757,0.03079,1.30338,1.99885,3.69662,1.66698,0.659596,8.8133,86.4015,0.02968,1.24883,1.99884,3.75117,1.72265,0.5865324103209566,-6e-06,-1.440068,-0.000101
c1ccc2c(c1)O[BH-]1Oc3ccccc3N12,1.261542,0.549996,0.02826,0.8503,1.99913,4.1497,2.12231,0.563152,10.352,99.2106,0.02749,0.86724,1.99921,4.13276,2.10606,0.5849590937696665,4.2e-05,-1.75527,0.748411
c1ccc(B(c2ccccc2)c2ccccc2)cc1,1.216137,-0.054454,0.01552,0.46874,1.99909,4.53126,2.51664,0.108984,95.245,41.5518,0.01442,0.87522,1.9991,4.12478,2.11126,0.7399307740717432,-0.000254,-0.000391,-0.000288
c1ccc(OB(Oc2ccccc2)Oc2ccccc2)cc1,2.000951,0.658554,0.02999,1.35962,1.99897,3.64038,1.61142,0.656647,5.3114,99.0178,0.02969,1.36143,1.99897,3.63857,1.60991,0.657016991818754,0.004837,-0.002534,-0.000815
c1ccc(B2Oc3ccccc3O2)cc1,1.313885,0.403195,0.02806,1.05579,1.99909,3.94421,1.91706,0.50537,12.0171,81.1773,0.0283,1.17798,1.9991,3.82202,1.79461,0.6154027690371303,-0.233546,-0.000498,9.1e-05
BrCCOB(OCCBr)OCCBr,1.568135,0.713309,0.04304,1.3306,1.99913,3.6694,1.62723,0.724325,6.1561,96.5796,0.03934,1.34545,1.99912,3.65455,1.61609,0.7219949653870359,0.776187,0.145494,0.289005
BrCCO[BH-](OCCBr)OCCBr,1.450198,0.630813,0.03291,0.8859,1.99914,4.1141,2.08205,0.647852,9.0144,109.7148,0.03448,0.90823,1.99915,4.09177,2.05814,0.6789647577092511,-0.203425,-1.738444,-0.39788
CC1(C)OB(c2ccccc2F)OC1(C)C,1.354036,0.479509,0.03349,1.08402,1.9992,3.91598,1.88329,0.534513,11.0402,82.7129,0.03302,1.16936,1.99919,3.83064,1.79843,0.6873820012586532,-0.018808,-0.095579,-0.011906
CC1(C)O[BH-](c2ccccc2F)OC1(C)C,1.168784,0.420602,0.02911,0.71646,1.99907,4.28354,2.25535,0.497406,19.4898,109.7631,0.02788,0.69414,1.99916,4.30586,2.27883,0.6858086847073631,0.122238,0.342215,0.995292
CCB(CC)CC,0.736664,0.188843,0.02564,0.40877,1.99925,4.59123,2.56634,0.410515,151.7684,25.1103,0.018,1.00295,1.99927,3.99705,1.97977,0.7188483322844557,0.17778,-0.031523,0.123126
CCOB(OCC)OCC,1.692375,0.246268,0.04569,0.74389,1.9991,4.25611,2.21133,0.62875,7.9917,96.7663,0.03257,1.35178,1.99908,3.64822,1.61656,0.6059628697293895,-0.260473,-0.20208,0.201492
CCO[BH-](OCC)OCC,1.490093,0.562712,0.03834,0.84735,1.99915,4.15265,2.11516,0.657382,9.6832,107.6482,0.03452,0.92249,1.99918,4.07751,2.0438,0.6607929515418502,-0.070567,0.282304,0.662071
CC[BH-](CC)CC,0.500296,0.254142,0.02593,0.30653,1.99923,4.69347,2.66831,0.351579,2.7041,130.1125,0.01464,0.20776,1.99932,4.79224,2.77828,0.7065764631843927,-1e-05,0.000103,0.300035
CC[Si](CC)(CC)OB(O[Si](CC)(CC)CC)O[Si](CC)(CC)CC,1.720426,0.764532,0.03805,1.35645,1.99874,3.64355,1.60676,0.741948,3.8749,98.4667,0.03436,1.36047,1.99867,3.63953,1.60649,0.7587319068596602,-0.127606,-0.069658,-0.548763
CC[Si](CC)(CC)O[BH-](O[Si](CC)(CC)CC)O[Si](CC)(CC)CC,1.573909,0.684403,0.02999,0.91027,1.99865,4.08973,2.06109,0.733753,8.2867,113.3732,0.02757,0.93377,1.99869,4.06623,2.03998,0.7304908747640025,0.025462,-0.119332,-1.163928
CN(C)B(N(C)C)N(C)C,1.343922,0.369805,0.04764,0.88239,1.99885,4.11761,2.07112,0.556654,12.0546,86.878,0.0177,1.11419,1.99878,3.88581,1.86933,0.7446507237256136,3.6e-05,9.5e-05,2.9e-05
CN(C)[BH-](N(C)C)N(C)C,1.155072,0.608151,0.02679,0.65133,1.99912,4.34867,2.32277,0.60473,14.1589,107.4386,0.02342,0.6868,1.99912,4.3132,2.29067,0.7755663939584645,0.009701,-0.112244,-0.493481
COB(OC)OC,1.611569,0.271882,0.0453,0.7593,1.9991,4.2407,2.1963,0.634844,7.8945,96.5684,0.03222,1.34607,1.99908,3.65393,1.62263,0.5962083071113908,-0.194759,-0.295122,-0.050998
CO[BH-](OC)OC,1.463214,0.575507,0.03991,0.84621,1.99922,4.15379,2.11466,0.659248,10.2426,108.5729,0.03445,0.92486,1.99921,4.07514,2.04148,0.6283039647577092,0.136992,-0.002986,0.556441
C[Si](C)(CCC1=CCCCC1)O[BH-](O[Si](C)(C)CCC1=CCCCC1)O[Si](C)(C)CCC1=CCCCC1,1.645001,0.678106,0.02558,0.93529,1.99876,4.06471,2.04037,0.718955,4.2718,112.873,0.02504,0.94995,1.9988,4.05005,2.02621,0.7031151667715544,0.350284,0.704919,-1.591147
C[Si](C)(CCC1=CCCCC1)OB(O[Si](C)(C)CCC1=CCCCC1)O[Si](C)(C)CCC1=CCCCC1,1.745681,0.733564,0.03497,1.3574,1.99878,3.6426,1.60884,0.743014,4.9662,98.9454,0.03351,1.36298,1.99879,3.63702,1.60472,0.7512586532410321,0.065625,0.078806,0.856969
C[Si](C)(OB(O[Si](C)(C)c1ccc(O)cc1)O[Si](C)(C)c1ccc(O)cc1)c1ccc(O)cc1,1.633916,0.755261,0.03626,1.37254,1.99877,3.62746,1.59244,0.756322,3.8929,98.133,0.036,1.37294,1.99877,3.62706,1.59229,0.7373348017621145,0.500418,-1.773041,0.539588
Cc1cc(C)c(B2Oc3cccc4cccc(c34)O2)c(C)c1,1.515051,0.401754,0.02663,1.15048,1.999,3.84952,1.82389,0.454709,17.9132,82.3222,0.02593,1.22106,1.99901,3.77894,1.75401,0.6867526746381372,0.303951,-0.000947,-0.000853
Cc1cc(C)c(B2Oc3ccccc3O2)c(C)c1,1.305499,0.383961,0.02779,1.05922,1.99917,3.94078,1.91382,0.46582,11.9777,81.0256,0.02694,1.17328,1.99914,3.82672,1.80064,0.6695248584015104,-0.388387,0.000208,0.001216
Cc1cc(C)c([BH-]2Oc3cccc4cccc(c34)O2)c(C)c1,1.302347,0.440975,0.02288,0.68328,1.99902,4.31672,2.29481,0.44969,2.9173,110.673,0.02278,0.68912,1.99903,4.31088,2.28907,0.6995752045311516,-0.27791,-0.146201,0.694752
Cc1cc(C)c([BH-]2Oc3ccccc3O2)c(C)c1,1.196841,0.299111,0.0251,0.67683,1.99898,4.32317,2.29909,0.417069,20.3691,102.6637,0.02461,0.70875,1.99907,4.29125,2.26757,0.6728288231592197,0.373861,-0.678343,-1.18041
ClC(Cl)(Cl)COB(OCC(Cl)(Cl)Cl)OCC(Cl)(Cl)Cl,1.718946,0.692454,0.04201,1.36755,1.99901,3.63245,1.59142,0.695954,7.4004,95.1862,0.0416,1.37075,1.99901,3.62925,1.58864,0.7414254247954688,0.140928,-0.251508,-0.542398
ClC(Cl)COB(OCC(Cl)Cl)OCC(Cl)Cl,1.750749,0.654908,0.03584,1.35674,1.99899,3.64326,1.60842,0.661621,9.6522,97.9386,0.03548,1.36262,1.99899,3.63738,1.60292,0.6764474512271869,-0.05559,0.669316,0.988927
ClCC(CCl)OB(OC(CCl)CCl)OC(CCl)CCl,1.689869,0.710996,0.03782,1.36169,1.99911,3.63831,1.60138,0.718567,3.8134,97.5378,0.03715,1.36529,1.99911,3.63471,1.59845,0.7264002517306483,0.220945,-0.072221,-0.507085
ClCC(CCl)O[BH-](OC(CCl)CCl)OC(CCl)CCl,1.578204,0.643416,0.03321,0.90547,1.99908,4.09453,2.06224,0.65359,17.5954,110.6286,0.03433,0.92209,1.99908,4.07791,2.0445,0.6994965387035872,-0.125698,-0.417419,-0.44643
